ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCSTRPO23N000003883,장소,문화시설,19497960,제일서적도매부,,,90802,일반서점,5.11E+18,강원특별자치도,춘천시,석사동,,818-4,5111012400,5111065000,5.11E+11,퇴계로,225,127.7436547,37.8563082,라사214840,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000071,장소,문화시설,115045,제일서점,,,90802,일반서점,3.11E+18,울산광역시,중구,태화동,,775-2,3111011100,3111061000,3.11E+11,태화로,74,129.2840523,35.55354357,마마617300,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000787,장소,문화시설,14181763,제일전문서적,,,90802,일반서점,2.71E+18,대구광역시,중구,남산동,,654-11,2711015600,2711065000,2.71E+11,중앙대로65길,4,128.5925308,35.8619093,라마986633,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001272,장소,문화시설,14518949,제일종합교재,,,90802,일반서점,3.11E+18,울산광역시,남구,신정동,,706-3,3114010400,3114054000,3.11E+11,삼산로,24,129.3105795,35.53277792,마마641278,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004800,장소,문화시설,19499329,제일종합교재상사,,,90802,일반서점,4.83E+18,경상남도,양산시,북부동,,484-12,4833010400,4833051000,4.83E+11,북안남2길,27,129.0365671,35.34622791,마마396067,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004411,장소,문화시설,19498886,제일종합상사,,,90802,일반서점,1.16E+18,서울특별시,관악구,신림동,,629-31,1162010200,1162077500,1.16E+11,난곡로34길,70,126.9228783,37.47200211,다사489415,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000341,장소,문화시설,11363952,제일종합서점,서울대점,,90803,교보문고,1.16E+18,서울특별시,관악구,신림동,,산56-1,1162010200,1162073500,1.16E+11,관악로,1,126.9506746,37.45915672,다사514401,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005150,장소,문화시설,19499835,제임스영어방,,,90802,일반서점,4.12E+18,경기도,안양시 만안구,안양동,,627-202,4117110100,4117155000,4.12E+11,안양로,259,126.9236294,37.39571588,다사489331,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004523,장소,문화시설,19499011,제주관광대학교구내서점,,,90802,일반서점,1.17E+18,서울특별시,강남구,도곡동,,467-10,1168011800,1168065600,1.17E+11,언주로30길,27,127.0525897,37.48845854,다사604433,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002894,장소,문화시설,17380776,제주북마크,서울노원공릉점,,90802,일반서점,1.14E+18,서울특별시,노원구,공릉동,,493-16,1135010300,1135059500,1.14E+11,동일로183길,12월 01일,127.0728597,37.62319063,다사623582,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004527,장소,문화시설,19499016,제주일보인쇄,,,90802,일반서점,1.16E+18,서울특별시,동작구,노량진동,,117-2,1159010100,1159051000,1.16E+11,노량진로,166,126.9446595,37.51341251,다사509461,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004644,장소,문화시설,19499153,조선엠앤엘,,,90802,일반서점,1.11E+18,서울특별시,중구,태평로1가,,31-23,1114010300,1114055000,1.11E+11,세종대로20길,15,126.978373,37.56727554,다사539521,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004021,장소,문화시설,19498115,조선일보부산일보,,,90802,일반서점,4.48E+18,충청남도,서천군,서천읍,군사리,204-2,4477025321,4477025300,,,,126.6978839,36.07693259,다마277869,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003527,장소,문화시설,18522082,조선일보중앙일보,,,90800,N,1.11E+18,서울특별시,중구,을지로6가,,17-48,1114014800,1114059000,1.11E+11,청계천로,274,127.0092293,37.56950438,다사566523,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003665,장소,문화시설,19497642,조세통람사,,,90802,일반서점,1.11E+18,서울특별시,종로구,혜화동,,26-57,1111016900,1111065000,1.11E+11,창경궁로35길,21,127.0017948,37.5869899,다사560542,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004262,장소,문화시설,19498406,조은맘,,,90802,일반서점,1.16E+18,서울특별시,관악구,신림동,,1641-26,1162010200,1162064500,1.16E+11,신림로,306,126.9301904,37.48148419,다사496426,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004428,장소,문화시설,19498907,조은이책,서빙고지점,,90802,일반서점,1.12E+18,서울특별시,용산구,용산동6가,,69-165,1117013500,1117069000,1.12E+11,이촌로,347-11,126.9852567,37.51829652,다사545466,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004705,장소,문화시설,19499221,조이기독서림,,,90802,일반서점,4.12E+18,경기도,광명시,광명동,,158-795,4121010100,4121055000,4.12E+11,광명로,891-1,126.8538241,37.47871191,다사428423,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005103,장소,문화시설,19499757,조이엔영,,,90802,일반서점,4.15E+18,경기도,용인시 기흥구,언남동,,336-3,4146311200,4146356000,4.15E+11,구성로,93,127.1201283,37.29440568,다사663217,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005189,장소,문화시설,19499896,조이풀빌리지,,,90802,일반서점,4.15E+18,경기도,하남시,덕풍동,,343-16,4145010800,4145055000,4.15E+11,신장로,226,127.1981699,37.54498552,다사733495,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002218,장소,문화시설,15661029,조지오웰의혜안,,,90802,일반서점,2.64E+18,부산광역시,해운대구,좌동,,1485-4,2635010700,2635055200,2.64E+11,세실로,31,129.1790719,35.16783246,마라529871,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001103,장소,문화시설,14222886,종도서,,,90802,일반서점,4.51E+18,전라북도,전주시 완산구,효자동3가,,1722-3,4511114200,4511173000,4.51E+11,농소4길,04월 20일,127.0989201,35.81486154,다마637576,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002933,장소,문화시설,17422543,종로교육,,,90802,일반서점,5.01E+18,제주특별자치도,제주시,이도이동,,1768-13,5011010400,5011054000,5.01E+11,중앙로,236,126.5301959,33.49859843,다다099011,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001498,장소,문화시설,14795739,종로기독서점,,,90802,일반서점,4.12E+18,경기도,의정부시,신곡동,,761-1,4115010400,4115056800,4.12E+11,청사로5번길,08월 17일,127.0698065,37.74954749,다사621722,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000105,장소,문화시설,115604,종로문고,,,90802,일반서점,2.91E+18,광주광역시,서구,화정동,,807-12,2914011900,2914079000,2.91E+11,월드컵4강로,Jan-85,126.873417,35.14444911,다라429834,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001559,장소,문화시설,14855379,종로서림,,,90802,일반서점,4.52E+18,전라북도,남원시,도통동,,500-9,4519011600,4519059000,4.52E+11,용중1길,5-35,127.3923235,35.42184188,다마902140,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000154,장소,문화시설,944148,종로서적,,,90802,일반서점,5.12E+18,강원특별자치도,태백시,황지동,,41-22,5119010100,5119051500,5.12E+11,황지로,147,128.992126,37.17195852,마사324091,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000238,장소,문화시설,5972397,종로서점,,,90802,일반서점,2.82E+18,인천광역시,계양구,병방동,,317-2,2824510700,2824572000,2.82E+11,계양산로,219,126.7402679,37.54763438,다사328500,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004128,장소,문화시설,19498241,종로책서점,,,90802,일반서점,2.92E+18,광주광역시,북구,중흥동,,365-1,2917010100,2917052000,2.92E+11,우치로,52,126.9120947,35.17194781,다라464864,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001207,장소,문화시설,14454714,종명서점,,,90802,일반서점,4.15E+18,경기도,용인시 기흥구,상갈동,,473-1,4146310300,4146353000,4.15E+11,금화로,101,127.1069357,37.26620457,다사651186,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000951,장소,문화시설,14197979,종서점,,,90802,일반서점,1.17E+18,서울특별시,강남구,논현동,,128-4,1168010800,1168052100,1.17E+11,학동로24길,7,127.0290704,37.51278538,다사583460,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005047,장소,문화시설,19499670,종이잡지클럽세가방,,,90802,일반서점,4.72E+18,경상북도,구미시,원평동,,180-7,4719010100,4719053500,4.72E+11,역전로,Jan-46,128.3335452,36.13263986,라마750931,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003720,장소,문화시설,19497705,종일서적,,,90802,일반서점,1.14E+18,서울특별시,마포구,망원동,,417-14,1144012300,1144069000,1.14E+11,망원로2길,19,126.9009485,37.55558924,다사470508,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004829,장소,문화시설,19499362,종합기독교서점,,,90802,일반서점,2.65E+18,부산광역시,사상구,학장동,,272-9,2653010700,2653067000,2.65E+11,가야대로134번길,45,128.9870957,35.14759488,마라354846,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000092,장소,문화시설,115391,종합기술서점,,,90802,일반서점,2.65E+18,부산광역시,사상구,학장동,,272-9,2653010700,2653067000,2.65E+11,가야대로134번길,45,128.9871013,35.14758444,마라354846,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004080,장소,문화시설,19498186,종합법률문고,,,90802,일반서점,2.72E+18,대구광역시,북구,태전동,,964-10,2723012600,2723072500,2.72E+11,영송로,20,128.5444499,35.92716401,라마942705,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003442,장소,문화시설,18435780,종합법률서적,홍대점,,90804,영풍문고,1.14E+18,서울특별시,마포구,동교동,,159-5,1144012100,1144066000,1.14E+11,양화로,161,126.9233624,37.55702933,다사490510,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000091,장소,문화시설,115376,종합서점,,,90802,일반서점,4.51E+18,전라북도,익산시,남중동,,180-4,4514011300,4514059500,4.51E+11,중앙로5길,66,126.9528176,35.94458247,다마506721,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004398,장소,문화시설,19498870,종합신문유통원,,,90802,일반서점,1.16E+18,서울특별시,동작구,노량진동,,100-1,1159010100,1159051000,1.16E+11,노량진로,158,126.9435113,37.51355862,다사508461,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005010,장소,문화시설,19499582,좋아서점,,,90802,일반서점,2.65E+18,부산광역시,사상구,학장동,,280-1,2653010700,2653067000,2.65E+11,학감대로192번길,60,128.9928246,35.14810677,마라359846,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005233,장소,문화시설,19499959,좋아하는서점,,,90802,일반서점,4.62E+18,전라남도,순천시,해룡면,상삼리,272-1,4615031023,4615031000,,,,127.5398148,34.94707696,라라036613,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003011,장소,문화시설,17582173,좋은교육,,,90802,일반서점,4.11E+18,경기도,수원시 영통구,영통동,,960-3,4111710500,4111758500,4.11E+11,봉영로,1569,127.070886,37.2521027,다사619171,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004391,장소,문화시설,19498863,좋은생각,,,90802,일반서점,1.16E+18,서울특별시,관악구,신림동,,1531-12,1162010200,1162073500,1.16E+11,호암로,582,126.9329966,37.46925823,다사498412,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001575,장소,문화시설,14869843,좋은생각사람들,,,90802,일반서점,2.65E+18,부산광역시,연제구,연산동,,374-61,2647010200,2647072000,2.65E+11,고분로143번길,7,129.0981811,35.18600303,마라455890,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000611,장소,문화시설,14168769,좋은어린이서점,,,90802,일반서점,4.13E+18,경기도,고양시 일산서구,일산동,,1062-1,4128710100,4128753000,4.13E+11,일산로,555,126.7662561,37.67814913,다사352645,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004592,장소,문화시설,19499096,좋은책많은데,,,90802,일반서점,1.16E+18,서울특별시,동작구,노량진동,,119-16,1159010100,1159051000,1.16E+11,노량진로16길,34,126.943986,37.51222604,다사508460,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002303,장소,문화시설,15777920,좋은책생각,,,90802,일반서점,2.72E+18,대구광역시,남구,봉덕동,,542-8,2720010200,2720053000,2.72E+11,이천로12길,33,128.6002439,35.84576529,라마993615,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003857,장소,문화시설,19497866,좋은책서점,,,90802,일반서점,4.16E+18,경기도,안성시,공도읍,양기리,521-32,4155025021,4155025000,4.16E+11,정봉길,109,127.1820727,36.99457547,다바717885,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004502,장소,문화시설,19498986,좋은친구,,,90802,일반서점,1.14E+18,서울특별시,노원구,상계동,,767-5,1135010500,1135069500,1.14E+11,덕릉로,459-37,127.0594471,37.64693658,다사611609,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000380,장소,문화시설,13722817,좋은친구들서점,,,90802,일반서점,4.82E+18,경상남도,진주시,하대동,,607-12,4817012000,4817067800,4.82E+11,하대로26번길,12,128.1145952,35.19411734,라라559889,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001228,장소,문화시설,14469753,좋은친구서점,,,90802,일반서점,2.62E+18,부산광역시,동구,수정동,,229-6,2617010200,2617057000,2.62E+11,중앙대로,393,129.0498781,35.13019232,마라412827,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005180,장소,문화시설,19499887,주경야독,,,90802,일반서점,4.41E+18,충청남도,천안시 서북구,성정동,,670-8,4413310200,4413352000,4.41E+11,서부13길,33,127.1407798,36.8210139,다바679692,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004805,장소,문화시설,19499336,주경야독헌책방,,,90802,일반서점,4.83E+18,경상남도,김해시,부곡동,,809-5,4825012500,4825061000,4.83E+11,장유로,188,128.8060982,35.2063796,마라188908,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003847,장소,문화시설,19497855,주공서점,,,90802,일반서점,4.16E+18,경기도,화성시,매송면,어천리,287-3,4159031023,4159031000,4.16E+11,어사로,9,126.9142906,37.25206206,다사480171,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001854,장소,문화시설,15189619,주라기북,,,90802,일반서점,5.18E+18,강원특별자치도,철원군,서면,자등리,782-11,5178031021,5178031000,,,,127.416113,38.16609202,다아926184,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004628,장소,문화시설,19499136,주렁이탈리아서점,,,90802,일반서점,1.14E+18,서울특별시,마포구,성산동,,152-7,1144012500,1144073000,1.14E+11,월드컵북로,224,126.9045386,37.5699011,다사474524,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003369,장소,문화시설,18193628,주문도서장유점,,,90802,일반서점,5.12E+18,강원특별자치도,강릉시,옥천동,,208-3,5115010900,5115054000,5.12E+11,경강로,2170,128.9023938,37.75894222,마사235741,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002244,장소,문화시설,15687912,주문서점,,,90802,일반서점,4.81E+18,경상남도,창원시 마산회원구,양덕동,,73-35,4812710500,4812757000,4.81E+11,양덕서8길,53,128.5804688,35.23086083,라라983933,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000487,장소,문화시설,13928067,주문진서점,,,90802,일반서점,4.68E+18,전라남도,장흥군,장흥읍,건산리,464-4,4680025037,4680025000,4.68E+11,동부로,27,126.9110888,34.68065276,다라460319,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004882,장소,문화시설,19499431,주식회사천사,,,90802,일반서점,4.13E+18,경기도,안산시 단원구,고잔동,,706-3,4127310100,4127353500,4.13E+11,광덕대로,187,126.8293377,37.31340099,다사405240,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004389,장소,문화시설,19498861,주안바울복음서점,,,90802,일반서점,1.13E+18,서울특별시,성북구,정릉동,,16-158,1129013300,1129062000,1.13E+11,정릉로,330-1,127.0197947,37.60198328,다사576559,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004883,장소,문화시설,19499432,주책방,,,90802,일반서점,4.15E+18,경기도,파주시,송촌동,,241-6,4148011600,4148054000,4.15E+11,소라지로338번길,15,126.6911346,37.75124112,다사287727,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002916,장소,문화시설,17400438,주향문화,,,90802,일반서점,4.17E+18,경기도,여주시,창동,,148-16,4167010300,4167052000,4.17E+11,세종로,44,127.6357756,37.2940579,라사120216,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000856,장소,문화시설,14182797,죽림중고서적,,,90802,일반서점,2.61E+18,부산광역시,중구,보수동1가,,116-31,2611012000,2611054500,2.61E+11,책방골목길,9,129.0262759,35.1037604,마라391798,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000378,장소,문화시설,13722477,준서점,,,90802,일반서점,4.82E+18,경상남도,진주시,초전동,,1023-1,4817012200,4817069500,4.82E+11,대신로,473,128.1157149,35.20273277,라라560898,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004285,장소,문화시설,19498432,중고만화,,,90802,일반서점,4.13E+18,경기도,고양시 일산동구,장항동,,750-1,4128510400,4128559000,4.13E+11,호수로,672,126.7651466,37.66148399,다사351626,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003576,장소,문화시설,18837457,중고몰,,,90800,N,2.61E+18,부산광역시,중구,창선동1가,,12월 01일,2611013100,2611057000,2.61E+11,광복로39번길,6,129.0296181,35.09976458,마라394793,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003957,장소,문화시설,19498044,중고서적판매,나주,,90802,일반서점,4.62E+18,전라남도,나주시,송월동,,1088-9,4617010200,4617051000,4.62E+11,왕건길,Jul-33,126.7119628,35.017688,다라281694,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003639,장소,문화시설,19497609,중고서점코코북스,,,90802,일반서점,1.14E+18,서울특별시,마포구,망원동,,57-194,1144012300,1144069000,1.14E+11,월드컵로19길,74,126.9069947,37.55435012,다사476507,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004811,장소,문화시설,19499342,중고책매장,,,90802,일반서점,4.51E+18,전라북도,전주시 덕진구,금암동,,632-137,4511310700,4511359000,4.51E+11,조경단로,114,127.1385796,35.84431513,다마673609,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003814,장소,문화시설,19497817,중고책사고팔고,,,90802,일반서점,4.11E+18,경기도,수원시 권선구,권선동,,1258-7,4111313700,4111368000,4.11E+11,권중로,70,127.0304841,37.25222052,다사583171,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003818,장소,문화시설,19497822,중고책전문점글수레,,,90802,일반서점,4.14E+18,경기도,시흥시,미산동,,393-1,4139010500,4139053100,4.14E+11,미산로127번길,25,126.7963297,37.41806261,다사377356,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001117,장소,문화시설,14263020,중곡서점,,,90802,일반서점,4.51E+18,전라북도,전주시 덕진구,송천동1가,,838-18,4511312100,4511364200,4.51E+11,송천로,112-31,127.1178333,35.86311136,다마654630,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003241,장소,문화시설,17994067,중국서적,,,90802,일반서점,4.71E+18,경상북도,포항시 남구,오천읍,원리,933-4,4711125621,4711125600,4.71E+11,원동로,40,129.4031864,35.96645516,마마716760,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001714,장소,문화시설,15033808,중도서점,고양파주시지사일산,,90802,일반서점,4.13E+18,경기도,고양시 일산서구,덕이동,,1112-8,4128710500,4128760000,4.13E+11,덕이로276번길,09월 26일,126.7354565,37.70178169,다사326671,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001151,장소,문화시설,14402178,중동문고,,,90802,일반서점,1.15E+18,서울특별시,강서구,화곡동,,98-105,1150010300,1150059000,1.15E+11,까치산로4길,48,126.8454205,37.54081047,다사421492,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000743,장소,문화시설,14181623,중동서적,,,90802,일반서점,4.71E+18,경상북도,포항시 북구,환호동,,492-3,4711312300,4711371000,4.71E+11,삼호로509번길,09월 01일,129.3974486,36.07272027,마마708878,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002108,장소,문화시설,15523875,중마서점,,,90802,일반서점,2.71E+18,대구광역시,중구,남산동,,923-16,2711015600,2711064000,2.71E+11,명륜로21길,84,128.593803,35.86402262,라마987636,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003706,장소,문화시설,19497689,중부대학교구내서점,,,90802,일반서점,1.15E+18,서울특별시,양천구,목동,,626-1,1147010200,1147053000,1.15E+11,목동중앙북로8가길,4,126.8659445,37.54753374,다사439499,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003212,장소,문화시설,17937035,중부사,,,90802,일반서점,4.12E+18,경기도,의정부시,의정부동,,182-6,4115010100,4115051000,4.12E+11,호국로1310번길,42,127.0495874,37.74169689,다사603714,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002997,장소,문화시설,17553051,중부서점,,,90802,일반서점,4.12E+18,경기도,의정부시,신곡동,,727-1,4115010400,4115056700,4.12E+11,회룡로,241,127.060645,37.72682531,다사612697,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001110,장소,문화시설,14246243,중부지학사,,,90802,일반서점,4.83E+18,경상남도,양산시,중부동,,149-12,4833010300,4833051000,4.83E+11,일동8길,03월 15일,129.0408447,35.34148422,마마400061,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002864,장소,문화시설,17332570,중앙교육원,,,90802,일반서점,2.65E+18,부산광역시,사상구,덕포동,,426-41,2653010300,2653060000,2.65E+11,강선로,7,128.9830361,35.16909774,마라350869,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004822,장소,문화시설,19499354,중앙대학교구내서점,,,90802,일반서점,2.62E+18,부산광역시,부산진구,전포동,,870-1,2623010200,2623060000,2.62E+11,전포대로,181,129.0653486,35.15254746,마라425852,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000239,장소,문화시설,5972414,중앙문고,,,90802,일반서점,4.83E+18,경상남도,거제시,능포동,,711-1,4831010100,4831053000,4.83E+11,능포로,115,128.7308426,34.87437892,마라124539,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
